,x,y
0,10,-145.7613013816782
1,13,-145.7613013816782
2,16,-109.31737414955896
3,19,-109.31737414955896
4,22,-109.31737414955896
5,25,-109.31737414955896
6,28,-109.31737414955896
7,31,-109.31737414955896
8,34,-109.31737414955896
9,37,-109.31737414955896
10,40,-109.31737414955896
11,43,-109.31737414955896
12,46,-109.31737414955896
13,49,-109.31737414955896
14,52,-109.31737414955896
15,55,-109.31737414955896
16,58,-109.31737414955896
17,61,-109.31737414955896
18,64,-109.31737414955896
19,67,-109.31737414955896
20,70,-109.31737414955896
21,73,-109.31737414955896
22,76,-109.31737414955896
23,79,-109.31737414955896
24,82,-109.31737414955896
25,85,-102.09547689164343
26,88,-102.09547689164343
27,91,-102.09547689164343
28,94,-102.09547689164343
29,97,-102.09547689164343
30,100,-102.09547689164343
31,103,-102.09547689164343
32,106,-102.09547689164343
33,109,-102.09547689164343
34,112,-102.09547689164343
35,115,-102.09547689164343
36,118,-102.09547689164343
37,121,-102.09547689164343
38,124,-102.09547689164343
39,127,-102.09547689164343
40,130,-102.09547689164343
41,133,-102.09547689164343
42,136,-102.09547689164343
43,139,-102.09547689164343
44,142,-102.09547689164343
45,145,-102.09547689164343
46,148,-102.09547689164343
47,151,-102.09547689164343
48,154,-102.09547689164343
49,157,-102.09547689164343
50,160,-102.09547689164343
51,163,-102.09547689164343
52,166,-102.09547689164343
53,169,-102.09547689164343
54,172,-102.09547689164343
55,175,-102.09547689164343
56,178,-102.09547689164343
57,181,-102.09547689164343
58,184,-102.09547689164343
59,187,-102.09547689164343
60,190,-102.09547689164343
61,193,-102.09547689164343
62,196,-102.09547689164343
63,199,-102.09547689164343
64,202,-102.09547689164343
65,205,-102.09547689164343
66,208,-102.09547689164343
67,211,-102.09547689164343
68,214,-102.09547689164343
69,217,-102.09547689164343
70,220,-102.09547689164343
71,223,-102.09547689164343
72,226,-102.09547689164343
73,229,-98.09515417227806
74,232,-98.09515417227806
75,235,-98.09515417227806
76,238,-98.09515417227806
77,241,-98.09515417227806
78,244,-98.09515417227806
79,247,-98.09515417227806
80,250,-98.09515417227806
81,253,-98.09515417227806
82,256,-98.09515417227806
83,259,-98.09515417227806
84,262,-98.09515417227806
85,265,-98.09515417227806
86,268,-98.09515417227806
87,271,-98.09515417227806
88,274,-98.09515417227806
89,277,-98.09515417227806
90,280,-98.09515417227806
91,283,-98.09515417227806
92,286,-98.09515417227806
93,289,-98.09515417227806
94,292,-98.09515417227806
95,295,-98.09515417227806
96,298,-98.09515417227806
97,301,-98.09515417227806
98,304,-98.09515417227806
99,307,-98.09515417227806
100,310,-93.88976665310447
101,313,-93.88976665310447
102,316,-93.88976665310447
103,319,-93.88976665310447
104,322,-93.88976665310447
105,325,-93.88976665310447
106,328,-93.88976665310447
107,331,-93.88976665310447
108,334,-93.88976665310447
109,337,-93.88976665310447
110,340,-93.88976665310447
111,343,-93.88976665310447
112,346,-93.88976665310447
113,349,-93.88976665310447
114,352,-93.88976665310447
115,355,-93.88976665310447
116,358,-93.88976665310447
117,361,-93.88976665310447
118,364,-93.88976665310447
119,367,-93.88976665310447
120,370,-93.88976665310447
121,373,-93.88976665310447
122,376,-93.88976665310447
123,379,-93.88976665310447
124,382,-93.88976665310447
125,385,-93.88976665310447
126,388,-93.88976665310447
127,391,-93.88976665310447
128,394,-93.88976665310447
129,397,-93.88976665310447
130,400,-93.88976665310447
131,403,-93.88976665310447
132,406,-93.88976665310447
133,409,-93.88976665310447
134,412,-93.88976665310447
135,415,-93.88976665310447
136,418,-93.88976665310447
137,421,-93.88976665310447
138,424,-93.88976665310447
139,427,-93.88976665310447
140,430,-93.88976665310447
141,433,-93.88976665310447
142,436,-93.88976665310447
143,439,-93.88976665310447
144,442,-73.89110054102625
145,445,-73.89110054102625
146,448,-73.89110054102625
147,451,-73.89110054102625
148,454,-73.89110054102625
149,457,-73.89110054102625
150,460,-73.89110054102625
151,463,-73.89110054102625
152,466,-73.89110054102625
153,469,-73.89110054102625
154,472,-73.89110054102625
155,475,-73.89110054102625
156,478,-73.89110054102625
157,481,-73.89110054102625
158,484,-73.89110054102625
159,487,-73.89110054102625
160,490,-73.89110054102625
161,493,-73.89110054102625
162,496,-73.89110054102625
163,499,-73.89110054102625
164,502,-73.89110054102625
165,505,-73.89110054102625
166,508,-73.89110054102625
167,511,-73.89110054102625
168,514,-73.89110054102625
169,517,-73.89110054102625
170,520,-73.89110054102625
171,523,-73.89110054102625
172,526,-73.89110054102625
173,529,-73.89110054102625
174,532,-73.89110054102625
175,535,-73.89110054102625
176,538,-73.89110054102625
177,541,-73.89110054102625
178,544,-73.89110054102625
179,547,-73.89110054102625
180,550,-73.89110054102625
181,553,-73.89110054102625
182,556,-73.89110054102625
183,559,-73.89110054102625
184,562,-73.89110054102625
185,565,-73.89110054102625
186,568,-73.89110054102625
187,571,-73.89110054102625
188,574,-73.89110054102625
189,577,-73.89110054102625
190,580,-73.89110054102625
191,583,-73.89110054102625
192,586,-73.89110054102625
193,589,-73.89110054102625
194,592,-73.89110054102625
195,595,-73.89110054102625
196,598,-73.89110054102625
197,601,-73.89110054102625
198,604,-73.89110054102625
199,607,-73.89110054102625
200,610,-73.89110054102625
201,613,-73.89110054102625
202,616,-73.89110054102625
203,619,-73.89110054102625
204,622,-73.89110054102625
205,625,-73.89110054102625
206,628,-73.89110054102625
207,631,-73.89110054102625
208,634,-73.89110054102625
209,637,-73.89110054102625
210,640,-73.89110054102625
211,643,-73.89110054102625
212,646,-73.89110054102625
213,649,-73.89110054102625
214,652,-73.89110054102625
215,655,-73.89110054102625
216,658,-73.89110054102625
217,661,-73.89110054102625
218,664,-73.89110054102625
219,667,-73.89110054102625
220,670,-73.89110054102625
221,673,-73.89110054102625
222,676,-73.89110054102625
223,679,-73.89110054102625
224,682,-73.89110054102625
225,685,-73.89110054102625
226,688,-73.89110054102625
227,691,-73.89110054102625
228,694,-73.89110054102625
229,697,-73.89110054102625
230,700,-73.89110054102625
231,703,-73.89110054102625
232,706,-73.89110054102625
233,709,-73.89110054102625
234,712,-73.89110054102625
235,715,-73.89110054102625
236,718,-73.89110054102625
237,721,-73.89110054102625
238,724,-73.89110054102625
239,727,-73.89110054102625
240,730,-73.89110054102625
241,733,-73.89110054102625
242,736,-73.89110054102625
243,739,-73.89110054102625
244,742,-73.89110054102625
245,745,-73.89110054102625
246,748,-73.89110054102625
247,751,-73.89110054102625
248,754,-73.89110054102625
249,757,-73.89110054102625
250,760,-73.89110054102625
251,763,-73.89110054102625
252,766,-73.89110054102625
253,769,-73.89110054102625
254,772,-73.89110054102625
255,775,-73.89110054102625
256,778,-73.89110054102625
257,781,-73.89110054102625
258,784,-73.89110054102625
259,787,-73.89110054102625
260,790,-73.89110054102625
261,793,-73.89110054102625
262,796,-73.89110054102625
263,799,-73.89110054102625
264,802,-73.89110054102625
265,805,-73.89110054102625
266,808,-73.89110054102625
267,811,-73.89110054102625
268,814,-73.89110054102625
269,817,-73.89110054102625
270,820,-73.89110054102625
271,823,-73.89110054102625
272,826,-73.89110054102625
273,829,-73.89110054102625
274,832,-73.89110054102625
275,835,-73.89110054102625
276,838,-73.89110054102625
277,841,-73.89110054102625
278,844,-73.89110054102625
279,847,-73.89110054102625
280,850,-73.89110054102625
281,853,-73.89110054102625
282,856,-73.89110054102625
283,859,-73.89110054102625
284,862,-73.89110054102625
285,865,-73.89110054102625
286,868,-73.89110054102625
287,871,-73.89110054102625
288,874,-73.89110054102625
289,877,-73.89110054102625
290,880,-73.89110054102625
291,883,-73.89110054102625
292,886,-73.89110054102625
293,889,-73.89110054102625
294,892,-73.89110054102625
295,895,-73.89110054102625
296,898,-73.89110054102625
297,901,-73.89110054102625
298,904,-73.89110054102625
299,907,-73.89110054102625
300,910,-73.89110054102625
301,913,-73.89110054102625
302,916,-73.89110054102625
303,919,-73.89110054102625
304,922,-73.89110054102625
305,925,-73.89110054102625
306,928,-73.89110054102625
307,931,-73.89110054102625
308,934,-73.89110054102625
309,937,-73.89110054102625
310,940,-73.89110054102625
311,943,-73.89110054102625
312,946,-73.89110054102625
313,949,-73.89110054102625
314,952,-73.89110054102625
315,955,-73.89110054102625
316,958,-73.89110054102625
317,961,-73.89110054102625
318,964,-73.89110054102625
319,967,-73.89110054102625
320,970,-73.89110054102625
321,973,-73.89110054102625
322,976,-73.89110054102625
323,979,-73.89110054102625
324,982,-73.89110054102625
325,985,-73.89110054102625
326,988,-73.89110054102625
327,991,-73.89110054102625
328,994,-73.89110054102625
329,997,-73.89110054102625
330,1000,-73.89110054102625
