,x,y,t
0,1,-71.40061294205819,0.0004794597625732422
1,2,-71.40061294205819,0.0005183219909667969
2,3,-71.40061294205819,0.0005528926849365234
3,4,-71.40061294205819,0.0005853176116943359
4,5,-71.40061294205819,0.00061798095703125
5,6,-71.40061294205819,0.0006501674652099609
6,7,-44.330115047349295,0.0006821155548095703
7,8,-44.330115047349295,0.0007140636444091797
8,9,-44.330115047349295,0.0007460117340087891
9,10,-44.330115047349295,0.0007781982421875
10,11,-44.330115047349295,0.0242612361907959
11,12,-44.330115047349295,0.024312973022460938
12,13,-44.330115047349295,0.024361133575439453
13,14,-44.330115047349295,0.07105016708374023
14,15,-44.330115047349295,0.07110357284545898
15,16,-44.330115047349295,0.07115435600280762
16,17,-44.330115047349295,0.15193772315979004
17,18,-44.330115047349295,0.151991605758667
18,19,-44.330115047349295,0.15204167366027832
19,20,-44.330115047349295,0.2590482234954834
20,21,-44.330115047349295,0.25910186767578125
21,22,-30.333920072356186,0.2591524124145508
22,23,-30.333920072356186,0.4152677059173584
23,24,-30.333920072356186,0.41532158851623535
24,25,-30.333920072356186,0.4153716564178467
25,26,-30.333920072356186,0.5811800956726074
26,27,-30.333920072356186,0.5812458992004395
27,28,-30.333920072356186,0.5813071727752686
28,29,-30.333920072356186,0.6910958290100098
29,30,-30.333920072356186,0.691159725189209
30,31,-30.333920072356186,0.6912190914154053
31,32,-30.333920072356186,0.8424844741821289
32,33,-30.333920072356186,0.8425476551055908
33,34,-30.333920072356186,0.8426072597503662
34,35,-30.333920072356186,1.0164108276367188
35,36,-30.333920072356186,1.0164766311645508
36,37,-30.333920072356186,1.0165379047393799
37,38,-30.333920072356186,1.1647047996520996
38,39,-30.333920072356186,1.1647663116455078
39,40,-30.333920072356186,1.1648242473602295
40,41,-30.333920072356186,1.2201964855194092
41,42,-30.333920072356186,1.2202658653259277
42,43,-30.333920072356186,1.2203242778778076
43,44,-30.333920072356186,1.3519210815429688
44,45,-30.333920072356186,1.3519768714904785
45,46,-30.333920072356186,1.3520286083221436
46,47,-30.333920072356186,1.4776415824890137
47,48,-24.260134315271806,1.477707862854004
48,49,-24.260134315271806,1.477769136428833
49,50,-24.260134315271806,1.6413865089416504
50,51,-24.260134315271806,1.643822193145752
51,52,-24.260134315271806,1.6438796520233154
52,53,-24.260134315271806,1.7035541534423828
53,54,-24.260134315271806,1.7036175727844238
54,55,-24.260134315271806,1.703676462173462
55,56,-24.260134315271806,1.7704694271087646
56,57,-24.260134315271806,1.7705342769622803
57,58,-24.260134315271806,1.7705950736999512
58,59,-24.260134315271806,1.846567153930664
59,60,-24.260134315271806,1.846632480621338
60,61,-24.260134315271806,1.8466930389404297
61,62,-24.260134315271806,1.9144656658172607
62,63,-24.260134315271806,1.9145300388336182
63,64,-24.260134315271806,1.91459059715271
64,65,-24.260134315271806,1.9866044521331787
65,66,-24.260134315271806,1.9866690635681152
66,67,-24.260134315271806,1.9867291450500488
67,68,-24.260134315271806,2.0602128505706787
68,69,-24.260134315271806,2.060283899307251
69,70,-24.260134315271806,2.060344934463501
70,71,-24.260134315271806,2.1359825134277344
71,72,-24.260134315271806,2.136046886444092
72,73,-24.260134315271806,2.1361076831817627
73,74,-24.260134315271806,2.2121267318725586
74,75,-24.260134315271806,2.212191581726074
75,76,-24.260134315271806,2.2122583389282227
76,77,-24.260134315271806,2.2909467220306396
77,78,-24.260134315271806,2.2910118103027344
78,79,-24.260134315271806,2.291072368621826
79,80,-24.260134315271806,2.3713274002075195
80,81,-24.260134315271806,2.371391773223877
81,82,-24.260134315271806,2.3714520931243896
82,83,-24.260134315271806,2.4542782306671143
83,84,-24.260134315271806,2.454343557357788
84,85,-24.260134315271806,2.454404592514038
85,86,-24.260134315271806,2.538702964782715
86,87,-24.260134315271806,2.5387682914733887
87,88,-24.260134315271806,2.5388290882110596
88,89,-24.260134315271806,2.6977720260620117
89,90,-24.260134315271806,2.697829008102417
90,91,-24.260134315271806,2.697880744934082
91,92,-24.260134315271806,2.8835842609405518
92,93,-24.260134315271806,2.8836510181427
93,94,-24.260134315271806,2.8837122917175293
94,95,-24.260134315271806,3.064258575439453
95,96,-24.260134315271806,3.064324140548706
96,97,-24.260134315271806,3.064384937286377
97,98,-24.260134315271806,3.2727792263031006
98,99,-24.260134315271806,3.2728464603424072
99,100,-24.260134315271806,3.2729086875915527
