,x,y,t,n_samples
0,1,6.671267249679338,0.004563093185424805,10.0
1,2,6.671267249679338,0.007960081100463867,19.0
2,3,20.664100716523354,0.014832019805908203,36.0
3,4,20.664100716523354,0.022173166275024414,54.33333333333333
4,5,20.664100716523354,0.025171995162963867,61.666666666666664
5,6,20.664100716523354,0.03339982032775879,82.0
6,7,20.664100716523354,0.03869271278381348,95.33333333333333
7,8,21.45501587697713,0.04725217819213867,117.0
8,9,21.45501587697713,0.0546414852142334,135.33333333333334
9,10,21.45501587697713,0.057994842529296875,144.66666666666669
10,11,21.45501587697713,0.06289553642272949,156.66666666666669
11,12,49.94073416719858,0.07607030868530273,190.33333333333334
12,13,49.94073416719858,0.08147478103637695,203.66666666666669
13,14,49.94073416719858,0.08858776092529297,222.33333333333334
14,15,49.94073416719858,0.09201860427856445,230.66666666666669
15,16,49.94073416719858,0.10122394561767578,254.00000000000003
16,17,49.94073416719858,0.10515189170837402,264.0
17,18,49.94073416719858,0.11061787605285645,278.3333333333333
18,19,49.94073416719858,0.1161506175994873,292.3333333333333
19,20,49.94073416719858,0.12108373641967773,304.3333333333333
20,21,49.94073416719858,0.6639032363891602,333.0
21,22,49.94073416719858,0.6742956638336182,359.0
22,23,49.94073416719858,0.6804046630859375,373.3333333333333
23,24,49.94073416719858,0.6892344951629639,395.3333333333333
24,25,49.94073416719858,0.7002644538879395,423.3333333333333
25,26,56.20507556396975,0.7128515243530273,456.0
26,27,56.20507556396975,0.7219409942626953,480.0
27,28,56.20507556396975,0.7263977527618408,492.0
28,29,56.20507556396975,0.7320432662963867,506.3333333333333
29,30,56.20507556396975,0.739213228225708,524.6666666666666
30,31,56.20507556396975,1.2629172801971436,549.6666666666666
31,32,56.20507556396975,1.271881103515625,572.6666666666666
32,33,61.404578351799756,1.2871522903442383,611.6666666666666
33,34,61.404578351799756,1.2920737266540527,624.6666666666666
34,35,61.404578351799756,1.3055596351623535,660.0
35,36,61.404578351799756,1.3104748725891113,672.6666666666666
36,37,61.404578351799756,1.3187897205352783,693.6666666666666
37,38,61.404578351799756,1.328763723373413,718.6666666666666
38,39,61.404578351799756,1.3354899883270264,735.3333333333333
39,40,61.404578351799756,1.3454649448394775,760.3333333333333
40,41,61.404578351799756,1.8717241287231445,781.6666666666666
41,42,61.404578351799756,1.8800771236419678,803.0
42,43,61.404578351799756,1.887556791305542,822.0
43,44,61.404578351799756,1.9010436534881592,857.3333333333334
44,45,61.404578351799756,1.915024757385254,893.3333333333334
45,46,61.404578351799756,1.9216713905334473,910.3333333333334
46,47,62.83350180015941,1.9373559951782227,951.6666666666667
47,48,62.83350180015941,1.9486684799194336,980.6666666666667
48,49,62.83350180015941,1.9591975212097168,1007.6666666666667
49,50,62.83350180015941,1.972780704498291,1044.0
