,x,y,t,n_samples
0,1,12.60641205750106,0.02013540267944336,14.333333333333334
1,2,12.60641205750106,0.04032015800476074,29.666666666666668
2,3,12.60641205750106,0.05247139930725098,40.66666666666667
3,4,12.60641205750106,0.07131385803222656,59.0
4,5,12.60641205750106,0.08205366134643555,70.66666666666667
5,6,16.52545041651655,0.09534478187561035,84.33333333333334
6,7,16.52545041651655,0.10358881950378418,93.33333333333334
7,8,16.52545041651655,0.11334037780761719,108.00000000000001
8,9,16.52545041651655,0.11927628517150879,118.00000000000001
9,10,16.52545041651655,0.12815499305725098,132.66666666666669
10,11,16.52545041651655,0.13385891914367676,140.66666666666669
11,12,16.52545041651655,0.14142775535583496,152.33333333333334
12,13,16.52545041651655,0.27947306632995605,161.66666666666669
13,14,16.52545041651655,0.3061647415161133,170.66666666666669
14,15,16.52545041651655,0.33589816093444824,181.66666666666669
15,16,35.81793725223171,0.4496901035308838,208.00000000000003
16,17,35.81793725223171,0.45971131324768066,221.00000000000003
17,18,35.81793725223171,0.4699101448059082,237.00000000000003
18,19,35.81793725223171,0.5515837669372559,248.00000000000003
19,20,37.34901414188588,0.5668008327484131,269.6666666666667
20,21,61.93937696757809,0.590648889541626,307.6666666666667
21,22,61.93937696757809,0.6965146064758301,327.0
22,23,61.93937696757809,0.7033944129943848,336.0
23,24,61.93937696757809,0.7101762294769287,345.0
24,25,61.93937696757809,0.7794957160949707,358.0
25,26,61.93937696757809,0.7895853519439697,374.6666666666667
26,27,61.93937696757809,0.845721960067749,414.0
27,28,61.93937696757809,0.9523847103118896,449.0
28,29,61.93937696757809,0.9717738628387451,467.3333333333333
29,30,61.93937696757809,1.009310007095337,507.3333333333333
30,31,61.93937696757809,1.0359561443328857,518.0
31,32,61.93937696757809,1.0580401420593262,556.6666666666666
32,33,61.93937696757809,1.065190315246582,568.6666666666666
33,34,61.93937696757809,1.5730979442596436,583.0
34,35,61.93937696757809,1.6085429191589355,610.3333333333334
35,36,61.93937696757809,1.6409194469451904,627.3333333333334
36,37,61.93937696757809,2.2731053829193115,654.6666666666667
37,38,61.93937696757809,2.282494068145752,671.6666666666667
38,39,61.93937696757809,2.2974557876586914,698.6666666666667
39,40,61.93937696757809,2.3270111083984375,722.6666666666667
40,41,61.93937696757809,2.340165138244629,746.0000000000001
41,42,61.93937696757809,2.3530709743499756,768.6666666666667
42,43,61.93937696757809,2.7330267429351807,792.6666666666667
43,44,61.93937696757809,2.7430665493011475,805.6666666666667
44,45,61.93937696757809,2.7514350414276123,817.3333333333334
45,46,61.93937696757809,3.028869152069092,841.3333333333334
46,47,61.93937696757809,3.050422430038452,850.3333333333334
47,48,61.93937696757809,3.060824155807495,868.6666666666667
48,49,61.93937696757809,3.138056993484497,891.6666666666667
49,50,61.93937696757809,3.152182102203369,917.0000000000001
50,51,61.93937696757809,3.1642348766326904,931.6666666666667
51,52,61.93937696757809,4.579505681991577,958.6666666666667
52,53,61.93937696757809,4.62834358215332,999.3333333333334
53,54,61.93937696757809,4.65705680847168,1022.6666666666667
54,55,61.93937696757809,4.957881689071655,1041.6666666666667
55,56,61.93937696757809,4.998411417007446,1063.3333333333335
56,57,61.93937696757809,5.01607346534729,1090.6666666666667
57,58,61.93937696757809,6.455549240112305,1105.0
58,59,61.93937696757809,6.46025824546814,1114.0
59,60,61.93937696757809,6.4839558601379395,1129.0
60,61,61.93937696757809,6.910670042037964,1139.0
61,62,61.93937696757809,6.942049503326416,1167.0
62,63,61.93937696757809,6.978406190872192,1198.6666666666667
63,64,61.93937696757809,8.941607475280762,1214.3333333333335
64,65,61.93937696757809,8.962393045425415,1224.3333333333335
65,66,61.93937696757809,8.987492084503174,1251.0000000000002
66,67,61.93937696757809,10.579801082611084,1274.3333333333335
67,68,61.93937696757809,10.613826751708984,1294.3333333333335
68,69,61.93937696757809,10.649058103561401,1325.3333333333335
69,70,61.93937696757809,12.824508428573608,1334.3333333333335
70,71,61.93937696757809,12.860133647918701,1358.3333333333335
71,72,61.93937696757809,12.890981912612915,1370.3333333333335
72,73,61.93937696757809,14.96013355255127,1380.3333333333335
73,74,61.93937696757809,14.99532675743103,1404.3333333333335
74,75,61.93937696757809,15.051663637161255,1443.3333333333335
75,76,61.93937696757809,15.348732948303223,1470.6666666666667
76,77,61.93937696757809,15.360438108444214,1492.0
77,78,61.93937696757809,15.375988721847534,1520.0
78,79,61.93937696757809,16.186092853546143,1528.0
79,80,61.93937696757809,16.205390214920044,1550.0
80,81,61.93937696757809,16.227661848068237,1579.0
81,82,61.93937696757809,17.056288719177246,1597.6666666666667
82,83,61.93937696757809,17.086210250854492,1619.6666666666667
83,84,61.93937696757809,17.09292769432068,1629.3333333333335
84,85,61.93937696757809,18.405170440673828,1656.6666666666667
85,86,61.93937696757809,18.42576813697815,1677.6666666666667
86,87,61.93937696757809,18.43726372718811,1701.6666666666667
87,88,61.93937696757809,19.69882869720459,1728.3333333333335
88,89,61.93937696757809,19.73638153076172,1748.6666666666667
89,90,61.93937696757809,19.765780925750732,1777.3333333333335
90,91,61.93937696757809,21.037173986434937,1805.0000000000002
91,92,61.93937696757809,21.049916982650757,1813.3333333333335
92,93,73.36468238889549,21.09418296813965,1859.0000000000002
93,94,73.36468238889549,22.441241025924683,1882.666666666667
94,95,73.36468238889549,22.451235055923462,1901.0000000000002
95,96,73.36468238889549,22.466083526611328,1928.0000000000002
96,97,73.36468238889549,23.8191397190094,1936.0000000000002
97,98,73.36468238889549,23.825058937072754,1945.0000000000002
98,99,73.36468238889549,23.84389305114746,1953.0000000000002
