,x,y
0,10,-34.87248207781059
1,13,-34.87248207781059
2,16,-34.87248207781059
3,19,-34.87248207781059
4,22,-34.87248207781059
5,25,-34.87248207781059
6,28,-34.87248207781059
7,31,-34.87248207781059
8,34,-34.87248207781059
9,37,-34.87248207781059
10,40,-34.87248207781059
11,43,-34.87248207781059
12,46,-34.87248207781059
13,49,-34.87248207781059
14,52,-34.87248207781059
15,55,-34.87248207781059
16,58,-34.87248207781059
17,61,-34.87248207781059
18,64,-34.87248207781059
19,67,-34.87248207781059
20,70,-34.87248207781059
21,73,-34.87248207781059
22,76,-34.87248207781059
23,79,-34.87248207781059
24,82,-34.87248207781059
25,85,-34.87248207781059
26,88,-34.87248207781059
27,91,-34.87248207781059
28,94,-26.063310403358884
29,97,-26.063310403358884
30,100,-26.063310403358884
31,103,-26.063310403358884
32,106,-26.063310403358884
33,109,-26.063310403358884
34,112,-26.063310403358884
35,115,-26.063310403358884
36,118,-26.063310403358884
37,121,-26.063310403358884
38,124,-26.063310403358884
39,127,-26.063310403358884
40,130,-26.063310403358884
41,133,-26.063310403358884
42,136,-26.063310403358884
43,139,-26.063310403358884
44,142,-26.063310403358884
45,145,-26.063310403358884
46,148,-26.063310403358884
47,151,-26.063310403358884
48,154,-26.063310403358884
49,157,-26.063310403358884
50,160,-26.063310403358884
51,163,-26.063310403358884
52,166,-20.94766096644807
53,169,-20.94766096644807
54,172,-20.94766096644807
55,175,-20.94766096644807
56,178,-20.94766096644807
57,181,-20.94766096644807
58,184,-20.94766096644807
59,187,-20.94766096644807
60,190,-20.94766096644807
61,193,-20.94766096644807
62,196,-20.94766096644807
63,199,-20.94766096644807
64,202,-20.94766096644807
65,205,-20.94766096644807
66,208,-20.94766096644807
67,211,-20.94766096644807
68,214,-20.94766096644807
69,217,-20.94766096644807
70,220,-20.94766096644807
71,223,-20.94766096644807
72,226,-20.94766096644807
73,229,-20.94766096644807
74,232,-20.94766096644807
75,235,-20.94766096644807
76,238,-20.94766096644807
77,241,-20.94766096644807
78,244,-20.94766096644807
79,247,-20.94766096644807
80,250,-20.94766096644807
81,253,-20.94766096644807
82,256,-20.94766096644807
83,259,-19.74516286758047
84,262,-19.74516286758047
85,265,-19.74516286758047
86,268,-19.74516286758047
87,271,-19.74516286758047
88,274,-19.74516286758047
89,277,-19.74516286758047
90,280,-19.74516286758047
91,283,-19.74516286758047
92,286,-19.74516286758047
93,289,-19.74516286758047
94,292,-19.74516286758047
95,295,-19.74516286758047
96,298,-19.74516286758047
97,301,-19.74516286758047
98,304,-19.74516286758047
99,307,-19.74516286758047
100,310,-19.74516286758047
101,313,-19.74516286758047
102,316,-19.74516286758047
103,319,-19.74516286758047
104,322,-19.74516286758047
105,325,-19.74516286758047
106,328,-19.74516286758047
107,331,-19.74516286758047
108,334,-19.74516286758047
109,337,-15.935272403960985
110,340,-15.935272403960985
111,343,-15.935272403960985
112,346,-15.935272403960985
113,349,-15.935272403960985
114,352,-15.935272403960985
115,355,-15.935272403960985
116,358,-15.935272403960985
117,361,-15.935272403960985
118,364,-15.935272403960985
119,367,-15.935272403960985
120,370,-15.935272403960985
121,373,-15.935272403960985
122,376,-15.935272403960985
123,379,-15.935272403960985
124,382,-15.935272403960985
125,385,-15.935272403960985
126,388,-15.935272403960985
127,391,-15.935272403960985
128,394,-15.935272403960985
129,397,-15.935272403960985
130,400,-15.935272403960985
131,403,-15.935272403960985
132,406,-15.935272403960985
133,409,-15.935272403960985
134,412,-15.935272403960985
135,415,-15.935272403960985
136,418,-15.935272403960985
137,421,-15.935272403960985
138,424,-15.935272403960985
139,427,-15.935272403960985
140,430,-15.935272403960985
141,433,-15.935272403960985
142,436,-15.935272403960985
143,439,-15.935272403960985
144,442,-15.935272403960985
145,445,-15.935272403960985
146,448,-15.935272403960985
147,451,-15.935272403960985
148,454,-15.935272403960985
149,457,-15.935272403960985
150,460,-15.935272403960985
151,463,-15.935272403960985
152,466,-15.935272403960985
153,469,-15.935272403960985
154,472,-15.935272403960985
155,475,-15.935272403960985
156,478,-15.935272403960985
157,481,-15.935272403960985
158,484,-15.935272403960985
159,487,-15.935272403960985
160,490,-15.935272403960985
161,493,-15.935272403960985
162,496,-15.935272403960985
163,499,-15.935272403960985
164,502,-15.935272403960985
165,505,-15.935272403960985
166,508,-15.935272403960985
167,511,-15.935272403960985
168,514,-15.935272403960985
169,517,-15.935272403960985
170,520,-15.935272403960985
171,523,-15.935272403960985
172,526,-15.935272403960985
173,529,-15.935272403960985
174,532,-15.935272403960985
175,535,-15.935272403960985
176,538,-15.935272403960985
177,541,-15.935272403960985
178,544,-15.935272403960985
179,547,-15.935272403960985
180,550,-15.935272403960985
181,553,-15.935272403960985
182,556,-15.935272403960985
183,559,-15.935272403960985
184,562,-15.935272403960985
185,565,-15.935272403960985
186,568,-15.935272403960985
187,571,-15.935272403960985
188,574,-15.935272403960985
189,577,-15.935272403960985
190,580,-15.935272403960985
191,583,-15.935272403960985
192,586,-15.935272403960985
