,x,y,t
0,1,0.07852931130186748,0.014270305633544922
1,2,0.07852931130186748,0.014460563659667969
2,3,0.07852931130186748,0.014627456665039062
3,4,0.07852931130186748,0.014811515808105469
4,5,0.22523568333083896,0.01497507095336914
5,6,0.22523568333083896,0.015135526657104492
6,7,0.22523568333083896,0.015294313430786133
7,8,0.7417256436433101,0.01545095443725586
8,9,0.7417256436433101,0.015605688095092773
9,10,0.7417256436433101,0.01576089859008789
10,11,0.7417256436433101,0.2858266830444336
11,12,0.7417256436433101,0.32717466354370117
12,13,0.7417256436433101,0.35210347175598145
13,14,0.7417256436433101,0.6328399181365967
14,15,0.7417256436433101,0.6942226886749268
15,16,0.7417256436433101,0.7474644184112549
16,17,0.7417256436433101,1.0985331535339355
17,18,0.7417256436433101,1.1532838344573975
18,19,0.7417256436433101,1.1788365840911865
19,20,0.7417256436433101,1.46812105178833
20,21,0.7417256436433101,1.5300934314727783
21,22,0.7417256436433101,1.5869877338409424
22,23,0.7417256436433101,1.944817304611206
23,24,0.7417256436433101,1.9697511196136475
24,25,0.9849797982081968,1.9943766593933105
25,26,0.9849797982081968,2.4413270950317383
26,27,0.9849797982081968,2.466012716293335
27,28,0.9849797982081968,2.506589889526367
28,29,0.9849797982081968,2.898059844970703
29,30,0.9849797982081968,2.9234399795532227
30,31,1.2401408404071932,3.0561208724975586
31,32,1.2401408404071932,3.5324063301086426
32,33,1.2401408404071932,3.6295461654663086
33,34,1.2401408404071932,3.7153189182281494
34,35,1.2401408404071932,4.117162466049194
35,36,1.2401408404071932,4.230212211608887
36,37,1.2401408404071932,4.327320098876953
37,38,1.2401408404071932,6.768642425537109
38,39,1.2401408404071932,6.861775875091553
39,40,1.2401408404071932,6.990993499755859
40,41,1.2401408404071932,9.069321632385254
41,42,1.2401408404071932,9.094215154647827
42,43,1.2401408404071932,9.119223356246948
43,44,1.798472696050363,11.829599857330322
44,45,1.798472696050363,11.940626382827759
45,46,1.798472696050363,12.038047313690186
46,47,1.798472696050363,14.45583176612854
47,48,1.798472696050363,14.545245885848999
48,49,2.2649230907619557,14.60271143913269
49,50,2.2649230907619557,16.66637659072876
50,51,2.2649230907619557,16.841279983520508
51,52,2.2649230907619557,16.886722564697266
52,53,2.2649230907619557,18.7732937335968
53,54,2.2649230907619557,18.870903730392456
54,55,2.2649230907619557,18.984543561935425
55,56,2.2649230907619557,20.848116874694824
56,57,2.2649230907619557,20.893235445022583
57,58,2.2875510714496183,20.918459177017212
58,59,2.2875510714496183,22.846363067626953
59,60,2.2875510714496183,22.94424080848694
60,61,2.2875510714496183,23.0094952583313
61,62,2.2875510714496183,24.7017719745636
62,63,2.2875510714496183,24.77937150001526
63,64,2.2875510714496183,24.85473918914795
64,65,2.2875510714496183,26.72190523147583
65,66,2.2875510714496183,26.811339139938354
66,67,2.4728785702885,26.897261142730713
67,68,2.4728785702885,28.377349853515625
68,69,2.4728785702885,28.44246768951416
69,70,2.4728785702885,28.51181650161743
70,71,2.4728785702885,30.18197751045227
71,72,2.4728785702885,30.254997968673706
72,73,2.4728785702885,30.33205509185791
73,74,2.4728785702885,32.10486602783203
74,75,2.4728785702885,32.14600086212158
75,76,2.4728785702885,32.19920229911804
76,77,2.4728785702885,34.03809070587158
77,78,2.4728785702885,34.111350774765015
78,79,2.4728785702885,34.19649577140808
79,80,2.4728785702885,35.68913555145264
80,81,2.5166750936513225,35.766180992126465
81,82,2.5166750936513225,35.83914136886597
82,83,2.5166750936513225,37.482155084609985
83,84,2.5166750936513225,37.57946228981018
84,85,2.5166750936513225,37.638951778411865
85,86,2.5166750936513225,39.2734158039093
86,87,2.5166750936513225,39.366615533828735
87,88,2.5166750936513225,39.43171525001526
88,89,2.5166750936513225,40.94706845283508
89,90,2.84450970592015,41.04844045639038
90,91,2.84450970592015,41.09851813316345
91,92,2.84450970592015,42.68127226829529
92,93,2.84450970592015,42.75434708595276
93,94,2.84450970592015,42.84156155586243
94,95,2.84450970592015,44.461281538009644
95,96,2.84450970592015,44.50224447250366
96,97,2.84450970592015,44.56732988357544
97,98,2.84450970592015,46.09475874900818
98,99,2.84450970592015,46.18404531478882
99,100,2.84450970592015,46.26948261260986
100,101,2.84450970592015,47.72162055969238
101,102,2.84450970592015,47.81529760360718
102,103,2.84450970592015,47.92912268638611
103,104,2.84450970592015,49.59746026992798
104,105,3.2369998799571027,49.69880390167236
105,106,3.2369998799571027,49.796164751052856
106,107,3.2369998799571027,51.32738494873047
107,108,3.2369998799571027,51.388187885284424
108,109,3.2369998799571027,51.46119475364685
109,110,3.2369998799571027,53.14805054664612
110,111,3.2369998799571027,53.20941638946533
111,112,3.2369998799571027,53.28691577911377
112,113,3.2369998799571027,54.6836473941803
113,114,3.2369998799571027,54.736830949783325
114,115,3.2369998799571027,54.7940149307251
115,116,3.2369998799571027,56.487882137298584
116,117,3.2369998799571027,56.561291456222534
117,118,3.2369998799571027,56.603893995285034
118,119,3.2369998799571027,58.2235746383667
119,120,3.2369998799571027,58.32194375991821
120,121,3.2369998799571027,58.34669828414917
121,122,3.2369998799571027,60.152037382125854
122,123,3.2369998799571027,60.21753692626953
123,124,3.2369998799571027,60.263410329818726
124,125,3.2369998799571027,62.111390113830566
125,126,3.2369998799571027,62.16461253166199
126,127,3.2369998799571027,62.21361827850342
127,128,3.2369998799571027,63.819563150405884
128,129,3.2369998799571027,63.90497136116028
129,130,3.2369998799571027,63.97815251350403
130,131,3.2369998799571027,65.70766282081604
131,132,3.2369998799571027,65.79705333709717
132,133,3.2369998799571027,65.87058854103088
133,134,3.2369998799571027,67.39604640007019
134,135,3.2369998799571027,67.48953366279602
135,136,3.2369998799571027,67.58678650856018
136,137,3.2369998799571027,69.30004119873047
137,138,3.2369998799571027,69.3530662059784
138,139,3.2369998799571027,69.38980960845947
139,140,3.2369998799571027,70.75137305259705
140,141,3.2369998799571027,70.77631735801697
141,142,3.2369998799571027,70.80114936828613
142,143,3.2369998799571027,72.37714219093323
143,144,3.2369998799571027,72.45061683654785
144,145,3.2369998799571027,72.52762460708618
145,146,3.2369998799571027,74.46855974197388
146,147,3.2369998799571027,74.57228183746338
147,148,3.2369998799571027,74.61335110664368
148,149,3.2369998799571027,76.57993698120117
149,150,3.2369998799571027,76.69349384307861
150,151,3.2369998799571027,76.83861565589905
151,152,3.2369998799571027,79.16859912872314
152,153,3.2369998799571027,79.23810505867004
153,154,3.2369998799571027,79.27924132347107
154,155,3.2369998799571027,81.8281717300415
155,156,3.2369998799571027,81.85308241844177
