,x,y,t
0,1,1.1915123121248643,0.0015249252319335938
1,2,2.6384069493946654,0.0015766620635986328
2,3,2.6384069493946654,0.0016109943389892578
3,4,2.6384069493946654,0.0016427040100097656
4,5,2.6384069493946654,0.0016741752624511719
5,6,2.6384069493946654,0.0017061233520507812
6,7,2.6384069493946654,0.0017368793487548828
7,8,2.6384069493946654,0.0017676353454589844
8,9,2.6384069493946654,0.0018017292022705078
9,10,2.6384069493946654,0.0018477439880371094
10,11,2.6384069493946654,0.0018787384033203125
11,12,2.6384069493946654,0.0019097328186035156
12,13,2.6384069493946654,0.0019404888153076172
13,14,2.6384069493946654,0.0019714832305908203
14,15,2.6384069493946654,0.0020020008087158203
15,16,2.6384069493946654,0.002032756805419922
16,17,2.6384069493946654,0.0020635128021240234
17,18,2.6384069493946654,0.002094745635986328
18,19,2.6384069493946654,0.0021250247955322266
19,20,2.6384069493946654,0.0021555423736572266
20,21,2.6384069493946654,0.9863262176513672
21,22,2.6384069493946654,0.9863688945770264
22,23,2.6384069493946654,0.986403226852417
23,24,2.6384069493946654,0.9864354133605957
24,25,2.6384069493946654,0.986466646194458
25,26,2.6384069493946654,0.9864983558654785
26,27,2.6384069493946654,0.9865295886993408
27,28,2.6384069493946654,0.986560583114624
28,29,2.6384069493946654,0.9865913391113281
29,30,2.6384069493946654,0.9866223335266113
30,31,2.6384069493946654,1.976243495941162
31,32,2.6384069493946654,1.9763150215148926
32,33,2.6384069493946654,1.9763762950897217
33,34,2.6384069493946654,1.9764354228973389
34,35,2.6384069493946654,1.9764928817749023
35,36,2.6384069493946654,1.9765503406524658
36,37,2.6384069493946654,1.9766087532043457
37,38,2.6384069493946654,1.97666597366333
38,39,2.6384069493946654,1.9767229557037354
39,40,2.6384069493946654,1.976780652999878
40,41,2.6384069493946654,2.9905102252960205
41,42,2.6384069493946654,2.99058198928833
42,43,2.6384069493946654,2.9906437397003174
43,44,2.6384069493946654,2.990701913833618
44,45,2.6384069493946654,2.9907586574554443
45,46,2.6384069493946654,2.990816593170166
46,47,2.6384069493946654,2.9908738136291504
47,48,2.6384069493946654,2.990931749343872
48,49,2.6384069493946654,2.9909887313842773
49,50,2.6384069493946654,2.991046667098999
50,51,2.6384069493946654,3.9619462490081787
51,52,2.6384069493946654,3.962017774581909
52,53,2.6384069493946654,3.962080478668213
53,54,2.6384069493946654,3.9621400833129883
54,55,2.6384069493946654,3.96219801902771
55,56,2.6384069493946654,3.962256669998169
56,57,2.6384069493946654,3.9623146057128906
57,58,2.6384069493946654,3.962372064590454
58,59,2.6384069493946654,3.9624297618865967
59,60,2.6384069493946654,3.9624884128570557
60,61,2.6384069493946654,4.943499326705933
61,62,2.6384069493946654,4.943572282791138
62,63,2.6384069493946654,4.9436328411102295
63,64,2.6384069493946654,4.943691253662109
64,65,2.6384069493946654,4.943748474121094
65,66,2.6384069493946654,4.943806171417236
66,67,2.6384069493946654,4.9438636302948
67,68,2.6384069493946654,4.943920373916626
68,69,2.6384069493946654,4.943976879119873
69,70,2.6384069493946654,4.944033622741699
70,71,2.6384069493946654,24.033936262130737
71,72,2.6384069493946654,24.033979415893555
72,73,2.6384069493946654,24.034011840820312
73,74,2.6384069493946654,24.034047603607178
74,75,2.6384069493946654,24.034077644348145
75,76,2.6384069493946654,24.03411102294922
76,77,2.6384069493946654,24.03414297103882
77,78,2.6384069493946654,24.034172773361206
78,79,2.6384069493946654,24.034204244613647
79,80,2.6384069493946654,24.034236192703247
80,81,2.6384069493946654,24.95477032661438
81,82,2.6384069493946654,24.95484209060669
82,83,2.6384069493946654,24.954902410507202
83,84,2.6384069493946654,24.954959630966187
84,85,2.6384069493946654,24.95501685142517
85,86,2.6384069493946654,24.955073356628418
86,87,2.6384069493946654,24.955129623413086
87,88,2.6384069493946654,24.955186128616333
88,89,2.6384069493946654,24.955241680145264
89,90,2.6384069493946654,24.95530676841736
90,91,2.6384069493946654,25.9104585647583
91,92,2.6384069493946654,25.910520553588867
92,93,2.6384069493946654,25.910569667816162
93,94,2.6384069493946654,25.91061568260193
94,95,2.6384069493946654,25.91066074371338
95,96,2.6384069493946654,25.91070580482483
96,97,2.6384069493946654,25.910749673843384
97,98,2.6384069493946654,25.910797834396362
98,99,2.6384069493946654,25.910841703414917
99,100,2.6384069493946654,25.91088557243347
