,x,y,t
0,1,-253.605661963041,0.0017440319061279297
1,2,-253.605661963041,0.0019412040710449219
2,3,-253.605661963041,0.002109527587890625
3,4,-175.09642920980107,0.0022683143615722656
4,5,-175.09642920980107,0.0024259090423583984
5,6,-175.09642920980107,0.0025789737701416016
6,7,-175.09642920980107,0.0027306079864501953
7,8,-175.09642920980107,0.0028815269470214844
8,9,-175.09642920980107,0.0030319690704345703
9,10,-175.09642920980107,0.003183126449584961
10,11,-175.09642920980107,0.14546990394592285
11,12,-131.52152462393627,0.14792346954345703
12,13,-131.52152462393627,0.1503310203552246
13,14,-131.52152462393627,0.3446075916290283
14,15,-131.52152462393627,0.34705495834350586
15,16,-131.52152462393627,0.3495159149169922
16,17,-131.52152462393627,0.6285073757171631
17,18,-131.52152462393627,0.6309590339660645
18,19,-127.5217191601665,0.6334109306335449
19,20,-127.5217191601665,0.9005823135375977
20,21,-127.5217191601665,0.9031894207000732
21,22,-127.5217191601665,0.9298388957977295
22,23,-98.0985979520902,1.220557451248169
23,24,-98.0985979520902,1.2231261730194092
24,25,-98.0985979520902,1.241581678390503
25,26,-98.0985979520902,1.432525873184204
26,27,-98.0985979520902,1.4350693225860596
27,28,-98.0985979520902,1.4375739097595215
28,29,-98.0985979520902,1.6366620063781738
29,30,-98.0985979520902,1.6392459869384766
30,31,-98.0985979520902,1.6416730880737305
31,32,-98.0985979520902,1.9086871147155762
32,33,-98.0985979520902,1.9111204147338867
33,34,-98.0985979520902,1.913710594177246
34,35,-98.0985979520902,2.2446627616882324
35,36,-98.0985979520902,2.2472987174987793
36,37,-98.0985979520902,2.249711751937866
37,38,-98.0985979520902,5.6667561531066895
38,39,-98.0985979520902,5.669440746307373
39,40,-98.0985979520902,5.6960015296936035
40,41,-98.0985979520902,7.248957395553589
41,42,-98.0985979520902,7.251366138458252
42,43,-98.0985979520902,7.2539591789245605
43,44,-98.0985979520902,8.844754219055176
44,45,-98.0985979520902,8.847141742706299
45,46,-98.0985979520902,8.865752220153809
46,47,-98.0985979520902,11.277414083480835
47,48,-98.0985979520902,11.312105417251587
48,49,-98.0985979520902,11.314640522003174
49,50,-98.0985979520902,12.877583265304565
50,51,-98.0985979520902,12.940249681472778
51,52,-98.0985979520902,12.94262981414795
52,53,-98.0985979520902,14.517470359802246
53,54,-98.0985979520902,14.520047903060913
54,55,-98.0985979520902,14.52253007888794
55,56,-98.0985979520902,17.28563094139099
56,57,-98.0985979520902,17.288053035736084
57,58,-98.0985979520902,17.29042959213257
58,59,-98.0985979520902,18.79353952407837
59,60,-98.0985979520902,18.796122789382935
60,61,-98.0985979520902,18.79862141609192
61,62,-98.0985979520902,20.388954877853394
62,63,-98.0985979520902,20.39139223098755
63,64,-98.0985979520902,20.393948078155518
64,65,-98.0985979520902,24.553822994232178
65,66,-98.0985979520902,24.556482315063477
66,67,-98.0985979520902,24.55885124206543
67,68,-98.0985979520902,27.089094161987305
68,69,-98.0985979520902,27.091532707214355
69,70,-98.0985979520902,27.093929529190063
70,71,-98.0985979520902,28.933067560195923
71,72,-98.0985979520902,28.935489177703857
72,73,-98.0985979520902,28.937852144241333
73,74,-98.0985979520902,30.49709987640381
74,75,-98.0985979520902,30.49967670440674
75,76,-98.0985979520902,30.502036094665527
76,77,-98.0985979520902,32.15310192108154
77,78,-98.0985979520902,32.15567111968994
78,79,-98.0985979520902,32.15806531906128
79,80,-98.0985979520902,35.76526117324829
80,81,-98.0985979520902,35.767723083496094
81,82,-98.0985979520902,35.77014136314392
82,83,-98.0985979520902,38.213374376297
83,84,-98.0985979520902,38.21577048301697
84,85,-98.0985979520902,38.21816039085388
85,86,-98.0985979520902,41.02551245689392
86,87,-72.64996590600398,41.02808856964111
87,88,-72.64996590600398,41.030587911605835
88,89,-72.64996590600398,43.98612380027771
89,90,-72.64996590600398,43.98860430717468
90,91,-72.64996590600398,43.990999937057495
91,92,-72.64996590600398,46.465572118759155
92,93,-72.64996590600398,46.46800637245178
93,94,-72.64996590600398,46.47036528587341
94,95,-72.64996590600398,48.77347731590271
95,96,-72.64996590600398,48.775869369506836
96,97,-72.64996590600398,48.778231382369995
97,98,-72.64996590600398,51.87367820739746
98,99,-72.64996590600398,51.87624502182007
99,100,-72.64996590600398,51.87861132621765
100,101,-64.88523790857552,54.705596685409546
101,102,-64.88523790857552,54.7081573009491
102,103,-64.88523790857552,54.710675954818726
103,104,-64.88523790857552,57.413928747177124
104,105,-64.88523790857552,57.416484355926514
105,106,-64.88523790857552,57.418883085250854
106,107,-64.88523790857552,60.57609224319458
107,108,-64.88523790857552,60.57865500450134
108,109,-64.88523790857552,60.5812132358551
109,110,-64.88523790857552,63.55604863166809
110,111,-64.88523790857552,63.55844783782959
111,112,-64.88523790857552,63.56100273132324
112,113,-64.88523790857552,65.87600445747375
113,114,-64.88523790857552,65.87854814529419
114,115,-64.88523790857552,65.88112759590149
115,116,-64.88523790857552,67.70029973983765
116,117,-64.88523790857552,67.70270347595215
117,118,-64.88523790857552,67.7052710056305
118,119,-64.88523790857552,70.16390752792358
119,120,-64.88523790857552,70.16646122932434
120,121,-64.88523790857552,70.16898655891418
121,122,-64.88523790857552,73.07236981391907
