,x,y,t
0,1,-69.0846658988782,0.0009043216705322266
1,2,-69.0846658988782,0.0009434223175048828
2,3,-58.05320883717065,0.0009779930114746094
3,4,-58.05320883717065,0.0010113716125488281
4,5,-58.05320883717065,0.0010442733764648438
5,6,-58.05320883717065,0.0010769367218017578
6,7,-38.081282604825006,0.0011088848114013672
7,8,-38.081282604825006,0.0011420249938964844
8,9,-38.081282604825006,0.0011744499206542969
9,10,-38.081282604825006,0.0012145042419433594
10,11,-38.081282604825006,0.03958868980407715
11,12,-38.081282604825006,0.043356895446777344
12,13,-38.081282604825006,0.047176361083984375
13,14,-38.081282604825006,0.07449126243591309
14,15,-38.081282604825006,0.07820987701416016
15,16,-38.081282604825006,0.08192706108093262
16,17,-38.081282604825006,0.11253595352172852
17,18,-38.081282604825006,0.11629343032836914
18,19,-38.081282604825006,0.12003731727600098
19,20,-38.081282604825006,0.1613459587097168
20,21,-38.081282604825006,0.1651020050048828
21,22,-38.081282604825006,0.16887116432189941
22,23,-32.5188096207998,0.20784282684326172
23,24,-32.5188096207998,0.21162915229797363
24,25,-32.5188096207998,0.21535801887512207
25,26,-32.5188096207998,0.27038073539733887
26,27,-32.5188096207998,0.2741219997406006
27,28,-32.5188096207998,0.28900146484375
28,29,-32.5188096207998,0.37508368492126465
29,30,-32.5188096207998,0.3788166046142578
30,31,-32.5188096207998,0.38252782821655273
31,32,-32.5188096207998,0.4496135711669922
32,33,-18.883140064293794,0.45871877670288086
33,34,-18.883140064293794,0.4624030590057373
34,35,-18.883140064293794,0.5603547096252441
35,36,-18.883140064293794,0.5650639533996582
36,37,-18.883140064293794,0.5697705745697021
37,38,-18.883140064293794,0.6443212032318115
38,39,-18.883140064293794,0.6541457176208496
39,40,-18.883140064293794,0.6588850021362305
40,41,-18.883140064293794,0.7388565540313721
41,42,-18.883140064293794,0.7436718940734863
42,43,-18.883140064293794,0.7508440017700195
43,44,-18.883140064293794,0.8348336219787598
44,45,-18.883140064293794,0.8395986557006836
45,46,-18.883140064293794,0.8469388484954834
46,47,-18.883140064293794,0.9408538341522217
47,48,-18.883140064293794,0.9455134868621826
48,49,-18.883140064293794,0.9597194194793701
49,50,-18.883140064293794,1.0539846420288086
50,51,-18.883140064293794,1.0696218013763428
51,52,-18.883140064293794,1.0826845169067383
52,53,-18.883140064293794,1.1937835216522217
53,54,-18.883140064293794,1.2069976329803467
54,55,-18.883140064293794,1.2116332054138184
55,56,-18.883140064293794,1.3278450965881348
56,57,-18.883140064293794,1.3325085639953613
57,58,-18.883140064293794,1.3476946353912354
58,59,-18.883140064293794,1.4715988636016846
59,60,-18.883140064293794,1.4762566089630127
60,61,-18.883140064293794,1.491713285446167
61,62,-18.883140064293794,1.5939574241638184
62,63,-18.883140064293794,1.5984480381011963
63,64,-18.883140064293794,1.6028895378112793
64,65,-18.883140064293794,1.6868088245391846
65,66,-18.883140064293794,1.6964962482452393
66,67,-18.883140064293794,1.7010562419891357
67,68,-18.883140064293794,1.8112797737121582
68,69,-18.883140064293794,1.828089952468872
69,70,-18.883140064293794,1.832881212234497
70,71,-18.883140064293794,1.964172601699829
71,72,-18.883140064293794,1.981703758239746
72,73,-18.883140064293794,1.9865376949310303
73,74,-18.883140064293794,2.119001865386963
74,75,-18.883140064293794,2.1387267112731934
75,76,-18.883140064293794,2.143411159515381
76,77,-18.883140064293794,2.285352945327759
77,78,-18.883140064293794,2.306180953979492
78,79,-18.883140064293794,2.310783624649048
79,80,-18.883140064293794,2.435723304748535
80,81,-16.448365660671808,2.4481256008148193
81,82,-16.448365660671808,2.4528746604919434
82,83,-16.448365660671808,2.5815913677215576
83,84,-13.812572707758966,2.611642360687256
84,85,-13.812572707758966,2.616140365600586
85,86,-13.812572707758966,2.7514102458953857
86,87,-13.812572707758966,2.7783453464508057
87,88,-13.812572707758966,2.7831058502197266
88,89,-13.812572707758966,2.9075474739074707
89,90,-13.812572707758966,2.9120912551879883
90,91,-13.812572707758966,2.927438497543335
91,92,-13.812572707758966,3.070624351501465
92,93,-13.812572707758966,3.098567247390747
93,94,-13.812572707758966,3.1030783653259277
94,95,-13.812572707758966,3.2267982959747314
95,96,-13.812572707758966,3.2545433044433594
96,97,-13.812572707758966,3.259084463119507
97,98,-13.812572707758966,3.3697283267974854
98,99,-13.812572707758966,3.3914103507995605
99,100,-10.616409032482963,3.3961434364318848
