,x,y
0,10,-133.41558534898604
1,13,-133.41558534898604
2,16,-133.41558534898604
3,19,-133.41558534898604
4,22,-133.41558534898604
5,25,-133.41558534898604
6,28,-133.41558534898604
7,31,-128.011399048977
8,34,-91.64042800948657
9,37,-91.64042800948657
10,40,-91.64042800948657
11,43,-91.64042800948657
12,46,-89.40201139652933
13,49,-47.98895658401496
14,52,-47.98895658401496
15,55,-47.98895658401496
16,58,-47.98895658401496
17,61,-47.98895658401496
18,64,-47.98895658401496
19,67,-47.98895658401496
20,70,-47.98895658401496
21,73,-47.98895658401496
22,76,-47.98895658401496
23,79,-47.98895658401496
24,82,-47.98895658401496
25,85,-47.98895658401496
26,88,-46.64713964469867
27,91,-46.64713964469867
28,94,-46.64713964469867
29,97,-46.64713964469867
30,100,-43.163066894462936
31,103,-43.163066894462936
32,106,-43.163066894462936
33,109,-43.163066894462936
34,112,-43.163066894462936
35,115,-43.163066894462936
36,118,-43.163066894462936
37,121,-43.163066894462936
38,124,-43.163066894462936
39,127,-43.163066894462936
40,130,-43.163066894462936
41,133,-43.163066894462936
42,136,-36.67281896322565
43,139,-36.67281896322565
44,142,-36.67281896322565
45,145,-36.67281896322565
46,148,-33.533405584031826
47,151,-33.533405584031826
48,154,-33.533405584031826
49,157,-33.533405584031826
50,160,-33.533405584031826
51,163,-33.533405584031826
52,166,-33.533405584031826
53,169,-31.695837497659113
54,172,-31.695837497659113
55,175,-31.695837497659113
56,178,-23.811661867434704
57,181,-23.811661867434704
58,184,-23.811661867434704
59,187,-23.811661867434704
60,190,-23.811661867434704
61,193,-23.811661867434704
62,196,-23.811661867434704
63,199,-23.811661867434704
64,202,-23.811661867434704
65,205,-23.811661867434704
66,208,-23.811661867434704
67,211,-23.811661867434704
68,214,-23.811661867434704
69,217,-23.811661867434704
70,220,-23.811661867434704
71,223,-23.811661867434704
72,226,-23.811661867434704
73,229,-23.811661867434704
74,232,-23.811661867434704
75,235,-23.811661867434704
76,238,-23.811661867434704
77,241,-20.148774055801063
78,244,-20.148774055801063
79,247,-20.148774055801063
80,250,-20.148774055801063
81,253,-20.148774055801063
82,256,-20.148774055801063
83,259,-20.148774055801063
84,262,-20.148774055801063
85,265,-20.148774055801063
86,268,-20.148774055801063
87,271,-20.148774055801063
88,274,-20.148774055801063
89,277,-20.148774055801063
90,280,-20.148774055801063
91,283,-20.148774055801063
92,286,-20.148774055801063
93,289,-20.148774055801063
94,292,-20.148774055801063
95,295,-20.148774055801063
96,298,-19.686055730984844
97,301,-19.686055730984844
98,304,-19.686055730984844
99,307,-19.686055730984844
100,310,-19.686055730984844
101,313,-19.686055730984844
102,316,-19.686055730984844
103,319,-19.39785878878709
104,322,-19.39785878878709
105,325,-19.39785878878709
106,328,-19.39785878878709
107,331,-19.39785878878709
108,334,-19.296593842052566
