,x,y,t,n_samples
0,1,-4.389192464906402,0.006322383880615234,12.666666666666666
1,2,-4.389192464906402,0.015946149826049805,34.666666666666664
2,3,-4.389192464906402,0.025709867477416992,57.33333333333333
3,4,-4.389192464906402,0.030920982360839844,69.33333333333333
4,5,-4.389192464906402,0.03406882286071777,76.33333333333333
5,6,-4.389192464906402,0.04481649398803711,101.0
6,7,-4.389192464906402,0.04836559295654297,108.0
7,8,-4.284629645973705,0.05427956581115723,121.33333333333333
8,9,-4.284629645973705,0.06138801574707031,136.0
9,10,0.9658330994237524,0.0732724666595459,163.0
10,11,0.9658330994237524,0.07929873466491699,176.33333333333334
11,12,2.129764149259349,0.08616232872009277,192.0
12,13,2.129764149259349,0.09666800498962402,216.66666666666666
13,14,2.129764149259349,0.10040855407714844,224.66666666666666
14,15,2.129764149259349,0.10569977760314941,236.66666666666666
15,16,2.129764149259349,0.11367321014404297,254.33333333333331
16,17,2.129764149259349,0.1269669532775879,286.0
17,18,2.129764149259349,0.1326894760131836,299.0
18,19,2.129764149259349,0.13669586181640625,308.0
19,20,19.14961941260105,0.15383434295654297,349.3333333333333
20,21,19.14961941260105,1.2395715713500977,361.3333333333333
21,22,19.14961941260105,1.2465894222259521,377.0
22,23,19.14961941260105,1.2528927326202393,390.3333333333333
23,24,19.14961941260105,1.2598938941955566,406.66666666666663
24,25,19.14961941260105,1.2648611068725586,417.99999999999994
25,26,19.14961941260105,1.2702915668487549,429.66666666666663
26,27,19.14961941260105,1.2765378952026367,442.99999999999994
27,28,19.14961941260105,1.285219430923462,462.99999999999994
28,29,19.14961941260105,1.2955482006072998,487.66666666666663
29,30,19.14961941260105,1.300898551940918,499.3333333333333
30,31,19.14961941260105,2.3740546703338623,511.66666666666663
31,32,19.14961941260105,2.378849744796753,522.6666666666666
32,33,19.14961941260105,2.384573221206665,535.3333333333333
33,34,19.14961941260105,2.390462875366211,548.3333333333333
34,35,19.14961941260105,2.395906448364258,559.9999999999999
35,36,19.14961941260105,2.4016566276550293,572.9999999999999
36,37,19.14961941260105,2.417233467102051,609.9999999999999
37,38,19.14961941260105,2.424241304397583,624.9999999999999
38,39,19.14961941260105,2.4347338676452637,649.3333333333333
39,40,19.14961941260105,2.4389281272888184,658.3333333333333
40,41,19.14961941260105,3.5137763023376465,666.3333333333333
41,42,19.14961941260105,3.520650863647461,682.6666666666666
42,43,60.195461198121514,3.540510654449463,729.6666666666666
43,44,60.195461198121514,3.5466816425323486,742.6666666666666
44,45,60.195461198121514,3.553677558898926,758.0
45,46,60.195461198121514,3.5581252574920654,767.0
46,47,60.195461198121514,3.5647284984588623,782.0
47,48,60.195461198121514,3.5708765983581543,795.3333333333334
48,49,60.195461198121514,3.57482647895813,804.0
49,50,60.195461198121514,3.58111572265625,818.6666666666666
