,x,y
0,13,-67.0159793267664
1,14,-67.0159793267664
2,15,-67.0159793267664
3,16,-67.0159793267664
4,17,-55.97642086236353
5,18,-37.98550983482016
6,19,-37.98550983482016
7,20,-37.98550983482016
8,21,-37.98550983482016
9,22,-37.98550983482016
10,23,-37.98550983482016
11,24,-37.98550983482016
12,25,-37.98550983482016
13,26,-37.98550983482016
14,27,-37.98550983482016
15,28,-37.98550983482016
16,29,-37.98550983482016
17,30,-37.98550983482016
18,31,-37.98550983482016
19,32,-37.98550983482016
20,33,-37.98550983482016
21,34,-37.98550983482016
22,35,-37.98550983482016
23,36,-37.98550983482016
24,37,-37.98550983482016
25,38,-37.98550983482016
26,39,-37.98550983482016
27,40,-37.98550983482016
28,41,-37.98550983482016
29,42,-37.98550983482016
30,43,-37.98550983482016
31,44,-37.98550983482016
32,45,-37.98550983482016
33,46,-37.98550983482016
34,47,-37.98550983482016
35,48,-35.67620836027387
36,49,-35.67620836027387
37,50,-35.67620836027387
38,51,-35.67620836027387
39,52,-35.67620836027387
40,53,-25.8144538012073
41,54,-25.8144538012073
42,55,-25.8144538012073
43,56,-25.8144538012073
44,57,-25.8144538012073
45,58,-25.8144538012073
46,59,-25.8144538012073
47,60,-25.8144538012073
48,61,-25.8144538012073
49,62,-25.8144538012073
50,63,-25.8144538012073
51,64,-25.8144538012073
52,65,-25.8144538012073
53,66,-25.8144538012073
54,67,-25.8144538012073
55,68,-14.423987269344476
56,69,-14.423987269344476
57,70,-14.423987269344476
58,71,-14.423987269344476
59,72,-14.423987269344476
60,73,-14.423987269344476
61,74,-8.665101403103812
62,75,-8.665101403103812
63,76,-8.665101403103812
64,77,-8.665101403103812
65,78,-8.665101403103812
66,79,-8.665101403103812
67,80,-8.665101403103812
68,81,-8.665101403103812
69,82,-8.665101403103812
70,83,-8.665101403103812
71,84,-8.665101403103812
72,85,-8.665101403103812
73,86,-8.665101403103812
74,87,-8.665101403103812
75,88,-8.665101403103812
76,89,-8.665101403103812
77,90,-8.665101403103812
78,91,-8.665101403103812
79,92,-8.665101403103812
80,93,-8.665101403103812
81,94,-8.665101403103812
82,95,-8.665101403103812
83,96,-8.665101403103812
84,97,-8.665101403103812
85,98,-8.665101403103812
86,99,-8.665101403103812
87,100,-8.665101403103812
88,101,-8.665101403103812
89,102,-8.665101403103812
