,x,y
0,10,-147.51746530897677
1,13,-147.51746530897677
2,16,-147.51746530897677
3,19,-147.51746530897677
4,22,-147.51746530897677
5,25,-147.51746530897677
6,28,-147.51746530897677
7,31,-147.51746530897677
8,34,-147.51746530897677
9,37,-147.51746530897677
10,40,-147.51746530897677
11,43,-147.51746530897677
12,46,-147.51746530897677
13,49,-147.51746530897677
14,52,-146.8383479616542
15,55,-146.8383479616542
16,58,-146.8383479616542
17,61,-137.31589287515902
18,64,-137.31589287515902
19,67,-137.31589287515902
20,70,-137.31589287515902
21,73,-137.31589287515902
22,76,-137.31589287515902
23,79,-137.31589287515902
24,82,-137.31589287515902
25,85,-137.31589287515902
26,88,-137.31589287515902
27,91,-137.31589287515902
28,94,-137.31589287515902
29,97,-137.31589287515902
30,100,-137.31589287515902
31,103,-137.31589287515902
32,106,-137.31589287515902
33,109,-137.31589287515902
34,112,-137.31589287515902
35,115,-137.31589287515902
36,118,-137.31589287515902
37,121,-137.31589287515902
38,124,-137.31589287515902
39,127,-137.31589287515902
40,130,-137.31589287515902
41,133,-137.31589287515902
42,136,-137.31589287515902
43,139,-137.31589287515902
44,142,-137.31589287515902
45,145,-137.31589287515902
46,148,-137.31589287515902
47,151,-137.31589287515902
48,154,-137.31589287515902
49,157,-137.31589287515902
50,160,-108.87461840584518
51,163,-108.87461840584518
52,166,-108.87461840584518
53,169,-108.87461840584518
54,172,-108.87461840584518
55,175,-108.87461840584518
56,178,-108.87461840584518
57,181,-108.87461840584518
58,184,-108.87461840584518
59,187,-108.87461840584518
60,190,-108.87461840584518
61,193,-101.11571306757746
62,196,-101.11571306757746
63,199,-101.11571306757746
64,202,-101.11571306757746
65,205,-101.11571306757746
66,208,-101.11571306757746
67,211,-101.11571306757746
68,214,-101.11571306757746
69,217,-101.11571306757746
70,220,-101.11571306757746
71,223,-101.11571306757746
72,226,-101.11571306757746
73,229,-101.11571306757746
74,232,-101.11571306757746
75,235,-101.11571306757746
76,238,-101.11571306757746
77,241,-101.11571306757746
78,244,-101.11571306757746
79,247,-101.11571306757746
80,250,-101.11571306757746
81,253,-101.11571306757746
82,256,-101.11571306757746
83,259,-101.11571306757746
84,262,-101.11571306757746
85,265,-101.11571306757746
86,268,-101.11571306757746
87,271,-101.11571306757746
88,274,-101.11571306757746
89,277,-101.11571306757746
90,280,-101.11571306757746
91,283,-101.11571306757746
92,286,-98.64060430433011
93,289,-98.64060430433011
94,292,-98.64060430433011
95,295,-98.64060430433011
96,298,-98.64060430433011
97,301,-98.64060430433011
98,304,-98.64060430433011
99,307,-98.64060430433011
100,310,-98.64060430433011
101,313,-98.64060430433011
102,316,-98.64060430433011
103,319,-98.64060430433011
104,322,-98.64060430433011
105,325,-98.64060430433011
106,328,-98.64060430433011
107,331,-98.64060430433011
108,334,-98.64060430433011
109,337,-98.64060430433011
110,340,-98.64060430433011
111,343,-98.64060430433011
112,346,-98.64060430433011
113,349,-81.41976531633645
114,352,-81.41976531633645
115,355,-81.41976531633645
116,358,-81.41976531633645
117,361,-81.41976531633645
118,364,-81.41976531633645
119,367,-81.41976531633645
120,370,-75.53680866050536
121,373,-75.53680866050536
122,376,-75.53680866050536
123,379,-75.53680866050536
124,382,-75.53680866050536
125,385,-75.53680866050536
126,388,-75.53680866050536
127,391,-75.53680866050536
128,394,-75.53680866050536
129,397,-75.53680866050536
