,x,y,t
0,1,-64.518945530687,0.0012061595916748047
1,2,-64.518945530687,0.0013186931610107422
2,3,-64.518945530687,0.0014243125915527344
3,4,-64.518945530687,0.002185344696044922
4,5,-64.38292745539067,0.002292156219482422
5,6,-64.38292745539067,0.0023965835571289062
6,7,-64.38292745539067,0.003130674362182617
7,8,-40.389384529323614,0.0032320022583007812
8,9,-40.389384529323614,0.0033309459686279297
9,10,-40.389384529323614,0.004084348678588867
10,11,-40.389384529323614,0.00418543815612793
11,12,-40.389384529323614,0.00428462028503418
12,13,-40.389384529323614,0.07672953605651855
13,14,-40.389384529323614,0.07934188842773438
14,15,-40.389384529323614,0.11737656593322754
15,16,-40.389384529323614,0.2663547992706299
16,17,-40.389384529323614,0.2685582637786865
17,18,-40.389384529323614,0.27100086212158203
18,19,-40.389384529323614,0.7646410465240479
19,20,-40.389384529323614,0.7666363716125488
20,21,-40.389384529323614,0.782052755355835
21,22,-40.389384529323614,1.340949535369873
22,23,-40.389384529323614,1.343660831451416
23,24,-40.389384529323614,1.3463006019592285
24,25,-40.389384529323614,2.143538236618042
25,26,-39.45488465860594,2.146967887878418
26,27,-35.65352308567881,2.1679508686065674
27,28,-35.65352308567881,2.819824695587158
28,29,-35.65352308567881,2.845465898513794
29,30,-33.7870887602037,2.8669979572296143
30,31,-33.78398654788223,3.5754663944244385
31,32,-33.78398654788223,3.578575372695923
32,33,-33.78398654788223,3.5968785285949707
33,34,-33.78398654788223,4.559190034866333
34,35,-33.78398654788223,4.563022613525391
35,36,-33.78398654788223,4.591588735580444
36,37,-33.78398654788223,5.539026737213135
37,38,-31.234323062555063,5.587038516998291
38,39,-19.461900797883487,5.631170272827148
39,40,-19.461900797883487,6.627225160598755
40,41,-19.461900797883487,6.6600470542907715
41,42,-19.461900797883487,6.662976980209351
42,43,-19.461900797883487,7.531275033950806
43,44,-19.461900797883487,7.571522235870361
44,45,-19.461900797883487,7.5752599239349365
45,46,-19.461900797883487,8.406607389450073
46,47,-19.461900797883487,8.441552639007568
47,48,-19.461900797883487,8.45923376083374
48,49,-19.461900797883487,9.563052892684937
49,50,-19.461900797883487,9.583794116973877
50,51,-19.461900797883487,9.60561752319336
51,52,-8.510554488852947,10.535006284713745
52,53,-8.510554488852947,10.564671277999878
53,54,-8.510554488852947,10.595563173294067
54,55,-8.510554488852947,11.773966312408447
55,56,-8.510554488852947,11.778537034988403
56,57,-8.510554488852947,11.823491096496582
57,58,-8.510554488852947,13.022775411605835
58,59,-8.510554488852947,13.047486782073975
59,60,-8.510554488852947,13.051916599273682
60,61,-8.510554488852947,13.520842552185059
61,62,-8.510554488852947,13.549088478088379
62,63,-8.510554488852947,13.553654670715332
63,64,-8.510554488852947,13.997920036315918
64,65,-8.510554488852947,14.022849559783936
65,66,-8.510554488852947,14.069938659667969
66,67,-8.510554488852947,14.758485555648804
67,68,-8.510554488852947,14.790533781051636
68,69,-8.510554488852947,14.795053005218506
69,70,-8.510554488852947,15.279035806655884
70,71,-8.510554488852947,15.283632755279541
71,72,-8.510554488852947,15.311304569244385
