,x,y
0,10,2.4662446285854798
1,13,2.4662446285854798
2,16,2.4662446285854798
3,19,2.4662446285854798
4,22,2.4662446285854798
5,25,2.4662446285854798
6,28,2.4662446285854798
7,31,2.4662446285854798
8,34,2.4662446285854798
9,37,2.4662446285854798
10,40,2.4662446285854798
11,43,2.4662446285854798
12,46,2.4662446285854798
13,49,2.4662446285854798
14,52,2.4662446285854798
15,55,2.4662446285854798
16,58,2.4662446285854798
17,61,2.4662446285854798
18,64,2.4662446285854798
19,67,2.4662446285854798
20,70,2.4662446285854798
21,73,2.4662446285854798
22,76,2.4662446285854798
23,79,2.4662446285854798
24,82,2.4662446285854798
25,85,2.4662446285854798
26,88,2.4662446285854798
27,91,2.4662446285854798
28,94,2.4662446285854798
29,97,2.4662446285854798
30,100,2.4662446285854798
31,103,2.4662446285854798
32,106,2.4662446285854798
33,109,2.4662446285854798
34,112,2.4662446285854798
35,115,2.4662446285854798
36,118,2.4662446285854798
37,121,2.4662446285854798
38,124,2.4662446285854798
39,127,2.4662446285854798
40,130,2.4662446285854798
41,133,2.4662446285854798
42,136,2.4662446285854798
43,139,2.4662446285854798
44,142,2.4662446285854798
45,145,2.4662446285854798
46,148,2.4662446285854798
47,151,2.4662446285854798
48,154,2.4662446285854798
49,157,2.4662446285854798
50,160,2.4662446285854798
51,163,2.4662446285854798
52,166,2.4662446285854798
53,169,2.4662446285854798
54,172,2.4662446285854798
55,175,2.4662446285854798
56,178,2.4662446285854798
57,181,2.4662446285854798
58,184,2.4662446285854798
59,187,2.4662446285854798
60,190,2.4662446285854798
61,193,2.7300631140359433
62,196,2.7300631140359433
63,199,2.7300631140359433
64,202,2.7300631140359433
65,205,2.7300631140359433
66,208,2.7300631140359433
67,211,2.7300631140359433
68,214,2.7898891172332174
69,217,2.7898891172332174
70,220,2.827243448548461
71,223,2.827243448548461
72,226,2.827243448548461
73,229,2.9807621259755246
74,232,2.9807621259755246
75,235,2.9807621259755246
76,238,2.9807621259755246
77,241,2.9807621259755246
78,244,2.9807621259755246
79,247,3.1337579749313806
80,250,3.1337579749313806
81,253,3.1337579749313806
82,256,3.1337579749313806
83,259,3.1337579749313806
84,262,3.1337579749313806
85,265,3.1337579749313806
86,268,3.1337579749313806
87,271,3.1337579749313806
88,274,3.140361167262349
89,277,3.140361167262349
90,280,3.140361167262349
91,283,3.1601099950484293
92,286,3.1601099950484293
93,289,3.1601099950484293
94,292,3.1601099950484293
95,295,3.1601099950484293
96,298,3.1601099950484293
97,301,3.1601099950484293
98,304,3.1601099950484293
99,307,3.1601099950484293
100,310,3.1601099950484293
101,313,3.1601099950484293
102,316,3.1601099950484293
103,319,3.1601099950484293
104,322,3.1601099950484293
105,325,3.163722285241258
106,328,3.1775584494518174
107,331,3.1775584494518174
108,334,3.1775584494518174
109,337,3.182349014862945
110,340,3.182349014862945
111,343,3.182349014862945
112,346,3.190766570117488
113,349,3.190766570117488
114,352,3.190766570117488
115,355,3.190766570117488
116,358,3.190766570117488
117,361,3.190766570117488
118,364,3.190766570117488
119,367,3.190766570117488
120,370,3.190766570117488
121,373,3.1951654064600783
122,376,3.1951654064600783
123,379,3.1951654064600783
124,382,3.1951654064600783
125,385,3.1951654064600783
126,388,3.1951654064600783
127,391,3.1951654064600783
128,394,3.1951654064600783
129,397,3.2936883421105567
130,400,3.2936883421105567
131,403,3.2936883421105567
132,406,3.2936883421105567
133,409,3.2936883421105567
134,412,3.2936883421105567
135,415,3.2936883421105567
136,418,3.2936883421105567
137,421,3.2936883421105567
138,424,3.2936883421105567
139,427,3.2936883421105567
140,430,3.2936883421105567
141,433,3.2936883421105567
142,436,3.2936883421105567
143,439,3.2936883421105567
144,442,3.2936883421105567
145,445,3.2936883421105567
146,448,3.2936883421105567
147,451,3.3079224929036783
148,454,3.3079224929036783
149,457,3.3079224929036783
150,460,3.3079224929036783
151,463,3.3079224929036783
152,466,3.3079224929036783
153,469,3.3079224929036783
154,472,3.3079224929036783
155,475,3.3079224929036783
156,478,3.3079224929036783
157,481,3.3079224929036783
158,484,3.3079224929036783
159,487,3.3079224929036783
160,490,3.3079224929036783
161,493,3.3079224929036783
162,496,3.3079224929036783
163,499,3.3079224929036783
164,502,3.3079224929036783
165,505,3.3079224929036783
166,508,3.3079224929036783
167,511,3.308199222783062
168,514,3.308199222783062
169,517,3.308199222783062
170,520,3.3102481658646057
171,523,3.3102481658646057
172,526,3.3102481658646057
173,529,3.3102481658646057
174,532,3.3102481658646057
175,535,3.3102481658646057
176,538,3.3102481658646057
177,541,3.3102481658646057
178,544,3.3102481658646057
179,547,3.3102481658646057
180,550,3.3102481658646057
181,553,3.3102481658646057
182,556,3.3102481658646057
183,559,3.3102481658646057
184,562,3.3102481658646057
185,565,3.3102481658646057
186,568,3.3102481658646057
187,571,3.310277224119411
188,574,3.310277224119411
189,577,3.310277224119411
190,580,3.310277224119411
191,583,3.310277224119411
192,586,3.310277224119411
193,589,3.310277224119411
194,592,3.310277224119411
195,595,3.310277224119411
196,598,3.310277224119411
197,601,3.310277224119411
198,604,3.310277224119411
199,607,3.310277224119411
200,610,3.310277224119411
