,x,y
0,1,0.04494897979251221
1,2,0.04494897979251221
2,3,0.1000539544256948
3,4,0.1000539544256948
4,5,1.2695527093094643
5,6,1.2695527093094643
6,7,1.2695527093094643
7,8,1.2695527093094643
8,9,1.2695527093094643
9,10,1.2695527093094643
10,11,1.2695527093094643
11,12,1.2695527093094643
12,13,1.2695527093094643
13,14,1.2695527093094643
14,15,1.2695527093094643
15,16,1.2695527093094643
16,17,1.2695527093094643
17,18,1.2695527093094643
18,19,1.2695527093094643
19,20,1.2695527093094643
20,21,1.2695527093094643
21,22,1.2695527093094643
22,23,1.2695527093094643
23,24,1.3732008117562824
24,25,1.3732008117562824
25,26,1.3786463388514227
26,27,1.4144509328055175
27,28,1.4144509328055175
28,29,1.4144509328055175
29,30,1.4144509328055175
30,31,1.4144509328055175
31,32,1.4328728422046035
32,33,1.4328728422046035
33,34,1.4328728422046035
34,35,1.4328728422046035
35,36,1.7650209816638482
36,37,1.7650209816638482
37,38,1.7650209816638482
38,39,1.7650209816638482
39,40,1.7650209816638482
40,41,1.7650209816638482
41,42,2.548571582120542
42,43,2.548571582120542
43,44,2.548571582120542
44,45,2.548571582120542
45,46,2.548571582120542
46,47,2.548571582120542
47,48,2.548571582120542
48,49,2.548571582120542
49,50,2.548571582120542
50,51,2.548571582120542
51,52,2.548571582120542
52,53,2.548571582120542
53,54,2.548571582120542
54,55,2.5593395674767283
55,56,2.5593395674767283
56,57,2.5593395674767283
57,58,2.5593395674767283
58,59,2.827107666502329
59,60,2.827107666502329
60,61,2.828178635153829
61,62,2.860115032230504
62,63,2.860115032230504
63,64,2.860115032230504
64,65,2.860115032230504
65,66,2.860115032230504
66,67,2.860115032230504
67,68,2.860115032230504
68,69,2.860115032230504
69,70,2.860115032230504
70,71,2.860115032230504
71,72,2.860115032230504
72,73,2.860115032230504
73,74,2.860115032230504
74,75,3.0245144740734924
75,76,3.0245144740734924
76,77,3.0245144740734924
77,78,3.0245144740734924
78,79,3.0245144740734924
79,80,3.0245144740734924
80,81,3.0245144740734924
81,82,3.0245144740734924
82,83,3.0245144740734924
83,84,3.0245144740734924
84,85,3.0245144740734924
85,86,3.0245144740734924
86,87,3.0245144740734924
87,88,3.0245144740734924
88,89,3.026041859211916
89,90,3.026041859211916
90,91,3.026041859211916
91,92,3.026041859211916
92,93,3.026041859211916
93,94,3.026041859211916
94,95,3.026041859211916
95,96,3.026041859211916
96,97,3.026041859211916
97,98,3.026041859211916
98,99,3.026041859211916
99,100,3.026041859211916
100,101,3.026041859211916
101,102,3.0335814058160593
102,103,3.0335814058160593
103,104,3.0335814058160593
104,105,3.0335814058160593
105,106,3.0335814058160593
106,107,3.0335814058160593
107,108,3.0335814058160593
108,109,3.0335814058160593
109,110,3.0335814058160593
110,111,3.0335814058160593
111,112,3.0335814058160593
112,113,3.0335814058160593
113,114,3.0335814058160593
114,115,3.0335814058160593
115,116,3.0335814058160593
116,117,3.0335814058160593
117,118,3.0740521738005566
118,119,3.0740521738005566
119,120,3.0740521738005566
120,121,3.0740521738005566
121,122,3.0740521738005566
122,123,3.0740521738005566
123,124,3.0740521738005566
124,125,3.0740521738005566
125,126,3.0740521738005566
126,127,3.0740521738005566
127,128,3.0740521738005566
128,129,3.0740521738005566
129,130,3.0740521738005566
130,131,3.0740521738005566
131,132,3.0897067161132705
132,133,3.0897067161132705
133,134,3.0897067161132705
134,135,3.1149092628746726
135,136,3.1149092628746726
136,137,3.1149092628746726
137,138,3.1149092628746726
138,139,3.1149092628746726
139,140,3.1149092628746726
140,141,3.1149092628746726
141,142,3.1149092628746726
142,143,3.132198883773631
143,144,3.132198883773631
144,145,3.132198883773631
145,146,3.132198883773631
146,147,3.132198883773631
147,148,3.132198883773631
148,149,3.139650182906323
149,150,3.139650182906323
150,151,3.1602576710230337
151,152,3.1602576710230337
152,153,3.1602576710230337
153,154,3.1602576710230337
154,155,3.1602576710230337
155,156,3.1602576710230337
156,157,3.181611910160449
157,158,3.181611910160449
158,159,3.181611910160449
159,160,3.181611910160449
160,161,3.181611910160449
161,162,3.181611910160449
162,163,3.181611910160449
163,164,3.181611910160449
164,165,3.1991273429325995
165,166,3.1991273429325995
166,167,3.1991273429325995
167,168,3.1991273429325995
168,169,3.1991273429325995
169,170,3.1991273429325995
170,171,3.1991273429325995
171,172,3.1991273429325995
172,173,3.199762117651887
173,174,3.199762117651887
174,175,3.199762117651887
175,176,3.199762117651887
176,177,3.199762117651887
177,178,3.199762117651887
178,179,3.199762117651887
179,180,3.2004660585277076
180,181,3.2004660585277076
181,182,3.200577654615239
182,183,3.200577654615239
183,184,3.200577654615239
184,185,3.200577654615239
185,186,3.200577654615239
186,187,3.200577654615239
187,188,3.200577654615239
188,189,3.200577654615239
189,190,3.200577654615239
190,191,3.200577654615239
191,192,3.200577654615239
192,193,3.200577654615239
193,194,3.200577654615239
194,195,3.200577654615239
195,196,3.200577654615239
196,197,3.200577654615239
197,198,3.200577654615239
198,199,3.200577654615239
199,200,3.200577654615239
200,201,3.200577654615239
201,202,3.200577654615239
202,203,3.200577654615239
203,204,3.200577654615239
204,205,3.200577654615239
205,206,3.200577654615239
206,207,3.200577654615239
207,208,3.200577654615239
208,209,3.2006346368089487
209,210,3.2006346368089487
210,211,3.2006346368089487
211,212,3.2006346368089487
212,213,3.2006346368089487
213,214,3.2006346368089487
214,215,3.2006346368089487
215,216,3.2006346368089487
216,217,3.2006346368089487
217,218,3.2006346368089487
218,219,3.2006346368089487
219,220,3.2006346368089487
220,221,3.2006346368089487
221,222,3.2006346368089487
222,223,3.2006346368089487
223,224,3.2006346368089487
224,225,3.2006346368089487
225,226,3.2006346368089487
226,227,3.2006346368089487
227,228,3.2006346368089487
228,229,3.2006346368089487
229,230,3.2006346368089487
230,231,3.2006346368089487
231,232,3.2006346368089487
232,233,3.2006346368089487
233,234,3.2006346368089487
234,235,3.2006346368089487
235,236,3.2006346368089487
236,237,3.2006346368089487
237,238,3.2006346368089487
238,239,3.2006346368089487
239,240,3.2006346368089487
240,241,3.2006346368089487
241,242,3.2006346368089487
242,243,3.2006346368089487
243,244,3.2006346368089487
244,245,3.2006346368089487
