,x,y,t
0,1,0.1335666821642293,0.013472795486450195
1,2,0.1335666821642293,0.013694047927856445
2,3,0.1335666821642293,0.01390695571899414
3,4,0.1335666821642293,0.015340805053710938
4,5,0.638997502822928,0.015547037124633789
5,6,0.638997502822928,0.015750408172607422
6,7,1.1674304122282944,0.026148080825805664
7,8,1.1674304122282944,0.026365995407104492
8,9,1.1674304122282944,0.02657938003540039
9,10,1.1674304122282944,0.027923107147216797
10,11,1.1674304122282944,0.028072118759155273
11,12,1.1674304122282944,0.028217315673828125
12,13,1.1674304122282944,0.5301716327667236
13,14,1.1674304122282944,0.5597491264343262
14,15,1.1674304122282944,0.5625677108764648
15,16,1.1674304122282944,1.030238151550293
16,17,1.232677018313643,1.0641002655029297
17,18,1.232677018313643,1.06693434715271
18,19,1.232677018313643,1.8439257144927979
19,20,1.232677018313643,1.8716011047363281
20,21,1.232677018313643,1.8739359378814697
21,22,1.232677018313643,2.580968141555786
22,23,1.232677018313643,2.583501100540161
23,24,1.232677018313643,2.6114795207977295
24,25,1.232677018313643,3.3460845947265625
25,26,1.232677018313643,3.3758316040039062
26,27,1.232677018313643,3.379145383834839
27,28,1.232677018313643,3.9586358070373535
28,29,1.232677018313643,3.998445749282837
29,30,1.232677018313643,4.001613140106201
30,31,1.232677018313643,4.702759504318237
31,32,1.232677018313643,4.7240519523620605
32,33,1.232677018313643,4.74414324760437
33,34,1.232677018313643,5.586759567260742
34,35,1.232677018313643,5.636366844177246
35,36,1.232677018313643,5.640023231506348
36,37,2.4994069716639915,6.818228006362915
37,38,2.4994069716639915,6.841724157333374
38,39,2.4994069716639915,6.866078853607178
39,40,2.4994069716639915,7.7073073387146
40,41,2.4994069716639915,7.7113356590271
41,42,2.4994069716639915,7.73484992980957
42,43,2.4994069716639915,8.323163032531738
43,44,2.4994069716639915,8.342529296875
44,45,2.4994069716639915,8.346192359924316
45,46,2.4994069716639915,9.023072719573975
46,47,2.4994069716639915,9.026785373687744
47,48,2.4994069716639915,9.051382303237915
48,49,2.4994069716639915,9.906910419464111
49,50,2.4994069716639915,9.937618017196655
50,51,2.4994069716639915,9.967509746551514
51,52,2.4994069716639915,10.3856942653656
52,53,2.4994069716639915,10.390448093414307
53,54,2.4994069716639915,10.428069353103638
54,55,2.4994069716639915,11.191519021987915
55,56,2.4994069716639915,11.19556474685669
56,57,2.4994069716639915,11.22232723236084
57,58,2.4994069716639915,11.999407529830933
58,59,2.4994069716639915,12.040288209915161
59,60,2.4994069716639915,12.082808017730713
60,61,2.4994069716639915,12.958781957626343
61,62,2.4994069716639915,12.981417655944824
62,63,2.4994069716639915,12.985962390899658
63,64,2.4994069716639915,13.64446496963501
64,65,2.4994069716639915,13.716940641403198
65,66,2.4994069716639915,13.721481561660767
66,67,2.4994069716639915,14.440381288528442
67,68,2.4994069716639915,14.463490009307861
68,69,2.4994069716639915,14.467933893203735
